iter	MAE
1665	1.123797282
1666	1.123755295
1667	1.123672893
1668	1.12365818
1669	1.123532034
1670	1.123454602
1671	1.123428593
1672	1.123344883
1673	1.123297125
1674	1.123153644
1675	1.123025141
1676	1.122889016
1677	1.122869719
1678	1.122772674
1679	1.122717322
1680	1.122665205
1681	1.122612366
1682	1.122399203
1683	1.122372588
1684	1.122225217
1685	1.122187125
1686	1.12200201
1687	1.121987923
1688	1.121966292
1689	1.12189993
1690	1.121888305
1691	1.121779027
1692	1.121596357
1693	1.121532945
1694	1.12140099
1695	1.12125057
1696	1.121237152
1697	1.121200891
1698	1.121086673
1699	1.121076265
1700	1.121048133
1701	1.121032608
1702	1.120958498
1703	1.120856743
1704	1.120830076
1705	1.120744884
1706	1.1206841
1707	1.120660142
1708	1.120581279
1709	1.120565766
1710	1.120490352
1711	1.120409199
1712	1.12039677
1713	1.120330565
1714	1.120092159
1715	1.12000586
1716	1.119936292
1717	1.119874609
1718	1.119802815
1719	1.119716963
1720	1.119571212
1721	1.119550121
1722	1.119501306
1723	1.119481152
1724	1.11946561
1725	1.119388732
1726	1.119361464
1727	1.1192664
1728	1.119226606
1729	1.119039691
1730	1.118986753
1731	1.118841437
1732	1.118694296
1733	1.118648245
1734	1.118619033
1735	1.118563366
1736	1.118422711
1737	1.118365713
1738	1.118228698
1739	1.118207239
1740	1.118187263
1741	1.118053311
1742	1.117972351
1743	1.117867008
1744	1.117763357
1745	1.117683137
1746	1.117660014
1747	1.117568577
1748	1.117471787
1749	1.11742948
1750	1.117318479
1751	1.117238904
1752	1.117163736
1753	1.117113547
1754	1.117097475
1755	1.11707337
1756	1.117016904
1757	1.116873422
1758	1.116809875
1759	1.116776812
1760	1.116748165
1761	1.116722655
1762	1.116671771
1763	1.116530677
1764	1.116490702
1765	1.116448997
1766	1.116386262
1767	1.116362678
1768	1.116321205
1769	1.116264613
1770	1.116090889
1771	1.116070913
1772	1.116054022
1773	1.116023561
1774	1.116001068
1775	1.115805498
1776	1.115722319
1777	1.115615096
1778	1.11555999
1779	1.115449207
1780	1.115420133
1781	1.115351432
1782	1.115284341
1783	1.115227317
1784	1.115185137
1785	1.1151148
1786	1.114951001
1787	1.114872028
1788	1.114695449
1789	1.114677657
1790	1.11466267
1791	1.114602479
1792	1.114510195
1793	1.114481751
1794	1.114360361
1795	1.114272859
1796	1.114216595
1797	1.114202527
1798	1.11418585
1799	1.114172809
1800	1.114106477
1801	1.114062037
1802	1.114019819
1803	1.113907099
1804	1.11389457
1805	1.11373723
1806	1.113716631
1807	1.113640855
1808	1.113618733
1809	1.113533132
1810	1.113514309
1811	1.113459224
1812	1.113416555
1813	1.113365495
1814	1.113330071
1815	1.113314816
1816	1.113271634
1817	1.113107555
1818	1.11294451
1819	1.112921419
1820	1.112859514
1821	1.112837767
1822	1.112801557
1823	1.11278376
1824	1.112685077
1825	1.112595362
1826	1.112583491
1827	1.11256756
1828	1.112545045
1829	1.112471539
1830	1.112428771
1831	1.112353472
1832	1.112329745
1833	1.112207976
1834	1.112174692
1835	1.11215361
1836	1.112064713
1837	1.112023127
1838	1.111945375
1839	1.111921627
1840	1.111865357
1841	1.111743487
1842	1.111662374
1843	1.111601843
1844	1.111543473
1845	1.111433042
1846	1.111405982
1847	1.11134017
1848	1.111263851
1849	1.111209219
1850	1.11116715
1851	1.111083236
1852	1.111043116
1853	1.111007029
1854	1.110963965
1855	1.110929567
1856	1.110807381
1857	1.110690086
1858	1.110681356
1859	1.110632665
1860	1.110607532
1861	1.110563816
1862	1.110502119
1863	1.110426182
1864	1.110381248
1865	1.110365521
1866	1.110351767
1867	1.110342083
1868	1.110335505
1869	1.110274769
1870	1.110226876
1871	1.110151994
1872	1.110104729
1873	1.109984402
1874	1.109907237
1875	1.109885102
1876	1.109765495
1877	1.109731922
1878	1.109712253
1879	1.109670519
1880	1.109657002
1881	1.109609503
1882	1.109602463
1883	1.109454278
1884	1.109428325
1885	1.109419162
1886	1.109368171
1887	1.109294988
1888	1.109274187
1889	1.10921282
1890	1.109059061
1891	1.108967923
1892	1.108962074
1893	1.108949259
1894	1.108874068
1895	1.108828502
1896	1.108777593
1897	1.108651084
1898	1.108590676
1899	1.10839515
1900	1.108363428
1901	1.108336601
1902	1.108209465
1903	1.108111719
1904	1.10805751
1905	1.108031263
1906	1.107917464
1907	1.107712242
1908	1.107701859
1909	1.107523577
1910	1.107491098
1911	1.107477445
1912	1.107465456
1913	1.107452093
1914	1.107435312
1915	1.107310382
1916	1.107299091
1917	1.107259335
1918	1.107218345
1919	1.107207928
1920	1.107156863
1921	1.107015905
1922	1.107008521
1923	1.106853734
1924	1.106797229
1925	1.106766891
1926	1.106753816
1927	1.106703538
1928	1.106694393
1929	1.106620224
1930	1.106542922
1931	1.106412496
1932	1.106367819
1933	1.106361567
1934	1.106304818
1935	1.106139338
1936	1.105964766
1937	1.10595063
1938	1.105944003
1939	1.105907013
1940	1.105839732
1941	1.10583467
1942	1.105796334
1943	1.105654531
1944	1.105579531
1945	1.105554554
1946	1.105490428
1947	1.105467159
1948	1.10546006
1949	1.105386689
1950	1.105330988
1951	1.105278614
1952	1.105188913
1953	1.105126931
1954	1.105079185
1955	1.104944661
1956	1.104891807
1957	1.10476374
1958	1.104749992
1959	1.104739666
1960	1.10472906
1961	1.104722119
1962	1.104681823
1963	1.104634841
1964	1.104631061
1965	1.104614752
1966	1.104557304
1967	1.104511659
1968	1.104335639
1969	1.104316972
1970	1.104292997
1971	1.104253151
1972	1.104247045
1973	1.104105171
1974	1.104099381
1975	1.104072374
1976	1.104059475
1977	1.104043847
1978	1.104020994
1979	1.103996327
1980	1.1038657
1981	1.103782157
1982	1.103663686
1983	1.103545511
1984	1.103392444
1985	1.103375437
1986	1.103291734
1987	1.103253306
1988	1.1031571
1989	1.103055125
1990	1.103032208
1991	1.103003747
1992	1.102985204
1993	1.102915711
1994	1.102879236
1995	1.102813588
1996	1.102764669
1997	1.102716017
1998	1.102622346
1999	1.10248751
2000	1.102476153
2001	1.102421812
2002	1.102391849
2003	1.102352266
2004	1.10229433
2005	1.102157993
2006	1.102034779
2007	1.101950109
2008	1.101837989
2009	1.101727858
2010	1.10170653
2011	1.101691688
2012	1.101685042
2013	1.101641627
2014	1.10158692
2015	1.101571004
2016	1.101491669
2017	1.101456616
2018	1.101369092
2019	1.101347135
2020	1.101237903
2021	1.101179367
2022	1.101015675
2023	1.10096947
2024	1.100937168
2025	1.10090965
2026	1.100900486
2027	1.100870129
2028	1.100809899
2029	1.100764822
2030	1.10066321
2031	1.100631665
2032	1.100598592
2033	1.100401836
2034	1.100322747
2035	1.100252847
2036	1.100223134
2037	1.100112996
2038	1.100098222
2039	1.100071291
2040	1.100054628
2041	1.100013585
2042	1.099991019
2043	1.099904296
2044	1.099831364
2045	1.09979918
2046	1.099697275
2047	1.09964009
2048	1.09962202
2049	1.099589059
2050	1.099543846
2051	1.099411021
2052	1.099372972
2053	1.09936769
2054	1.099346162
2055	1.099167041
2056	1.099144413
2057	1.099133873
2058	1.099083574
2059	1.099074107
2060	1.099036798
2061	1.098995542
2062	1.098880185
2063	1.098694206
2064	1.098661653
2065	1.098643507
2066	1.098482576
2067	1.098317422
2068	1.098271285
2069	1.09811932
2070	1.09804792
2071	1.098002711
2072	1.097990509
2073	1.097953468
2074	1.097937562
2075	1.097806921
2076	1.09776135
2077	1.097691787
2078	1.097502607
2079	1.097490141
2080	1.097449605
2081	1.097378745
2082	1.097352683
2083	1.097339257
2084	1.097297399
2085	1.097257393
2086	1.09723194
2087	1.097196886
2088	1.097160497
2089	1.097124065
2090	1.097096478
2091	1.097059581
2092	1.097017882
2093	1.09697764
2094	1.096831041
2095	1.09681295
2096	1.09677485
2097	1.09676347
2098	1.096746573
2099	1.096715172
2100	1.096655536
2101	1.096644432
2102	1.096632952
2103	1.096618369
2104	1.09645345
2105	1.096313291
2106	1.09625213
2107	1.096231253
2108	1.096026682
2109	1.096005867
2110	1.095968248
2111	1.095946542
2112	1.095700717
2113	1.095686576
2114	1.095649902
2115	1.095647868
2116	1.095635356
2117	1.095612583
2118	1.095591707
2119	1.095567895
2120	1.095499156
2121	1.09538449
2122	1.095301561
2123	1.095292428
2124	1.095234813
2125	1.095213415
2126	1.095127462
2127	1.095002648
2128	1.094990931
2129	1.094861573
2130	1.094839536
2131	1.094709103
2132	1.094695435
2133	1.094662357
2134	1.094650943
2135	1.094621521
2136	1.094613836
2137	1.094498912
2138	1.094474605
2139	1.094460615
2140	1.094433704
2141	1.094363763
2142	1.094356456
2143	1.094343011
2144	1.094329124
2145	1.094279933
2146	1.094230124
2147	1.09421714
2148	1.09411658
2149	1.094105222
2150	1.094011539
2151	1.09400525
2152	1.093982229
2153	1.093943128
2154	1.093875535
2155	1.093782865
2156	1.093751635
2157	1.09369307
2158	1.093656814
2159	1.093541063
2160	1.093519957
2161	1.093441132
2162	1.093428094
2163	1.093410611
2164	1.093397571
2165	1.093342668
2166	1.09332779
2167	1.093315452
2168	1.093233745
2169	1.093226706
2170	1.093200297
2171	1.093190842
2172	1.093175308
2173	1.093128796
2174	1.093013808
2175	1.092899734
2176	1.092818462
2177	1.092809856
2178	1.092659361
2179	1.092646221
2180	1.092636101
2181	1.092581973
2182	1.092533555
2183	1.092435284
2184	1.092423579
2185	1.092412688
2186	1.092396166
2187	1.092381708
2188	1.09237763
2189	1.092346444
2190	1.092321215
2191	1.092262173
2192	1.092253756
2193	1.092151466
2194	1.092010469
2195	1.091979542
2196	1.091944151
2197	1.091831254
2198	1.091719475
2199	1.091692414
2200	1.091670123
2201	1.091657282
2202	1.091565168
2203	1.091518167
2204	1.091510325
2205	1.091455961
2206	1.091444144
2207	1.091416904
2208	1.091328843
2209	1.091325232
2210	1.091249993
2211	1.09115924
2212	1.091127142
2213	1.091108531
2214	1.091005704
2215	1.090952571
2216	1.090937322
2217	1.09079488
2218	1.090781705
2219	1.090755975
2220	1.09071957
2221	1.090631327
2222	1.090623314
2223	1.090611659
2224	1.090497967
2225	1.090477731
2226	1.09046801
2227	1.090446832
2228	1.090379489
2229	1.090286029
2230	1.090279131
2231	1.090229673
2232	1.09019395
2233	1.090160425
2234	1.090143597
2235	1.090121977
2236	1.090075811
2237	1.090028535
2238	1.089972771
2239	1.089912231
2240	1.089787146
2241	1.089748003
2242	1.089649127
2243	1.089640869
2244	1.089524112
2245	1.08951354
2246	1.089468876
2247	1.089457469
2248	1.089438529
2249	1.089419317
2250	1.089412702
2251	1.08937805
2252	1.089318385
2253	1.089289692
2254	1.089233665
2255	1.08913978
2256	1.089129179
2257	1.089106613
2258	1.089095673
2259	1.089023739
2260	1.088909507
2261	1.08887206
2262	1.088849788
2263	1.088798569
2264	1.088787065
2265	1.088713087
2266	1.088698847
2267	1.088663959
2268	1.088580952
2269	1.088572565
2270	1.088451114
2271	1.08838485
2272	1.088371713
2273	1.0882817
2274	1.088267708
2275	1.088196197
2276	1.088096422
2277	1.088049652
2278	1.088028799
2279	1.088015304
2280	1.087968538
2281	1.087933636
2282	1.087906012
2283	1.087875943
2284	1.087840679
2285	1.087796444
2286	1.08777335
2287	1.087731696
2288	1.087688888
2289	1.087645786
2290	1.087638807
2291	1.08757426
2292	1.087557772
2293	1.08749739
2294	1.087449569
2295	1.087399981
2296	1.087261142
2297	1.087227154
2298	1.087207024
2299	1.087162076
2300	1.087149143
2301	1.087065736
2302	1.087032786
2303	1.087024316
2304	1.086946441
2305	1.086868231
2306	1.086789745
2307	1.086759126
2308	1.086753787
2309	1.086744024
2310	1.086738847
2311	1.0867087
2312	1.086703254
2313	1.08668788
2314	1.086674302
2315	1.086604782
2316	1.086570129
2317	1.086536376
2318	1.086514036
2319	1.086502246
2320	1.086444427
2321	1.086424604
2322	1.086384378
2323	1.086378297
2324	1.086318511
2325	1.086246706
2326	1.086215806
2327	1.086170999
2328	1.086137959
2329	1.086126937
2330	1.086115104
2331	1.086043194
2332	1.085939201
2333	1.085831735
2334	1.085780492
2335	1.085759201
2336	1.085743562
2337	1.085711228
2338	1.085606339
2339	1.085501137
2340	1.085491218
2341	1.08545723
2342	1.08542466
2343	1.085403446
2344	1.085397181
2345	1.085376311
2346	1.085320392
2347	1.085312986
2348	1.085299048
2349	1.085282839
2350	1.08516745
2351	1.085157033
2352	1.085147755
2353	1.085098201
2354	1.085004448
2355	1.084960581
2356	1.084955643
2357	1.08493828
2358	1.084848688
2359	1.08472721
2360	1.08468734
2361	1.084602806
2362	1.084450572
2363	1.084440182
2364	1.084436032
2365	1.084409817
2366	1.08438616
2367	1.084380873
2368	1.084366831
2369	1.084358167
2370	1.084344585
2371	1.084325704
2372	1.084314038
2373	1.084288513
2374	1.084272651
2375	1.084260512
2376	1.084245095
2377	1.084215342
2378	1.084141595
2379	1.084042894
2380	1.083980331
2381	1.083931292
2382	1.083904515
2383	1.083899257
2384	1.083873218
2385	1.083860848
2386	1.083732291
2387	1.083711069
2388	1.083703592
2389	1.083546619
2390	1.083540602
2391	1.08347357
2392	1.083411311
2393	1.083328224
2394	1.083291667
2395	1.083196271
2396	1.083097897
2397	1.083000051
2398	1.082953198
2399	1.082906857
2400	1.082758761
2401	1.082635332
2402	1.082577872
2403	1.082504456
2404	1.082388675
2405	1.082318723
2406	1.082288817
2407	1.082257826
2408	1.082217214
2409	1.082190024
2410	1.082180904
2411	1.082162612
2412	1.082134349
2413	1.082099683
2414	1.082050903
2415	1.082013979
2416	1.081983705
2417	1.081929377
2418	1.081915073
2419	1.081867571
2420	1.081851724
2421	1.081799333
2422	1.081789449
2423	1.081775774
2424	1.081749768
2425	1.081709333
2426	1.08167201
2427	1.081582162
2428	1.081537892
2429	1.081524655
2430	1.081401124
2431	1.081388791
2432	1.081282775
2433	1.081123508
2434	1.080923077
2435	1.080915909
2436	1.080904306
2437	1.080818773
2438	1.080785615
2439	1.080647717
2440	1.080624102
2441	1.080450951
2442	1.080425398
2443	1.080326976
2444	1.080180907
2445	1.08009814
2446	1.080048342
2447	1.080032329
2448	1.080002638
2449	1.07987872
2450	1.079834536
2451	1.079779322
2452	1.079662435
2453	1.079648966
2454	1.079631887
2455	1.079626881
2456	1.079571079
2457	1.07956678
2458	1.079543603
2459	1.07951021
2460	1.079466935
2461	1.079453387
2462	1.079443048
2463	1.079392499
2464	1.079387037
2465	1.079337715
2466	1.079234435
2467	1.079216279
2468	1.079212062
2469	1.079195332
2470	1.079181867
2471	1.079176697
2472	1.079164827
2473	1.079155936
2474	1.079120286
2475	1.079084019
2476	1.079023853
2477	1.079010386
2478	1.07900671
2479	1.07896716
2480	1.078953692
2481	1.07893945
2482	1.078917987
2483	1.078911513
2484	1.078734053
2485	1.078725869
2486	1.078719293
2487	1.078706275
2488	1.078671126
2489	1.07865955
2490	1.078629424
2491	1.078561319
2492	1.078527573
2493	1.078445075
2494	1.078395389
2495	1.078321857
2496	1.078308717
2497	1.078284588
2498	1.078259777
2499	1.078243566
2500	1.078237394
2501	1.07821478
2502	1.078180527
2503	1.078117516
2504	1.078027501
2505	1.077880259
2506	1.077872367
2507	1.077749839
2508	1.077742421
2509	1.077732676
2510	1.077723954
2511	1.07762752
2512	1.077585267
2513	1.077461007
2514	1.077434843
2515	1.077424437
2516	1.077370062
2517	1.077280249
2518	1.077147708
2519	1.077122328
2520	1.077117485
2521	1.077053018
2522	1.076947011
2523	1.076936555
2524	1.076912587
2525	1.076877761
2526	1.076779046
2527	1.076644199
2528	1.076518983
2529	1.076490379
2530	1.076410602
2531	1.076406173
2532	1.076333291
2533	1.076301226
2534	1.076286481
2535	1.076255584
2536	1.076242518
2537	1.076071064
2538	1.07600956
2539	1.075991812
2540	1.075977437
2541	1.075910017
2542	1.075889593
2543	1.075786335
2544	1.075743013
2545	1.075733781
2546	1.075726158
2547	1.07563746
2548	1.075599372
2549	1.075565105
2550	1.075503268
2551	1.075486211
2552	1.075475067
2553	1.075440463
2554	1.075372983
2555	1.075358216
2556	1.075249493
2557	1.075128355
2558	1.075110363
2559	1.07500115
2560	1.074932337
2561	1.074919142
2562	1.074914359
2563	1.074882329
2564	1.074874486
2565	1.07483505
2566	1.074761502
2567	1.074734107
2568	1.074727614
2569	1.074636205
2570	1.074630061
2571	1.074604809
2572	1.074595199
2573	1.074590687
2574	1.074568575
2575	1.074560871
2576	1.074527264
2577	1.074522363
2578	1.07447035
2579	1.074454272
2580	1.074364686
2581	1.074337902
2582	1.074317889
2583	1.074226663
2584	1.074218533
2585	1.074189007
2586	1.074185099
2587	1.074097847
2588	1.074064776
2589	1.074040247
2590	1.07400239
2591	1.073970704
2592	1.073941226
2593	1.073929346
2594	1.07391037
2595	1.07382374
2596	1.073784039
2597	1.073751327
2598	1.073680774
2599	1.07367433
2600	1.073631991
2601	1.073589161
2602	1.073571959
2603	1.07354238
2604	1.073512247
2605	1.07348519
2606	1.073441354
2607	1.073433738
2608	1.073358114
2609	1.073353548
2610	1.073312091
2611	1.07325443
2612	1.073243624
2613	1.073201878
2614	1.073161699
2615	1.073149141
2616	1.073123019
2617	1.07304341
2618	1.073030328
2619	1.073013385
2620	1.072999222
2621	1.072931238
2622	1.072872219
2623	1.072823485
2624	1.072781453
2625	1.072757138
2626	1.072726675
2627	1.072716684
2628	1.072631443
2629	1.072617746
2630	1.072569169
2631	1.072537496
2632	1.072527408
2633	1.072482044
2634	1.072447281
2635	1.072389532
2636	1.07237426
2637	1.072300413
2638	1.072255955
2639	1.072154896
2640	1.07211823
2641	1.072087952
2642	1.072084216
2643	1.072067411
2644	1.072062639
2645	1.071971664
2646	1.071932825
2647	1.071799391
2648	1.071794188
2649	1.071761518
2650	1.071745242
2651	1.071710915
2652	1.071688747
2653	1.071684318
2654	1.071676597
2655	1.071626408
2656	1.071541999
2657	1.071523766
2658	1.071478128
2659	1.071441465
2660	1.071435127
2661	1.071407892
2662	1.071393687
2663	1.071324195
2664	1.071265835
2665	1.071228928
2666	1.071216403
2667	1.071140846
2668	1.071131904
2669	1.071124622
2670	1.071047829
2671	1.071004826
2672	1.070997835
2673	1.070937407
2674	1.070923362
2675	1.070891936
2676	1.070881993
2677	1.070857787
2678	1.07084676
2679	1.070806241
2680	1.070794261
2681	1.070784164
2682	1.070685993
2683	1.070673209
2684	1.070632819
2685	1.070622427
2686	1.070593899
2687	1.070543149
2688	1.070534478
2689	1.070517222
2690	1.070484519
2691	1.070457884
2692	1.070451408
2693	1.07033376
2694	1.070268258
2695	1.07025425
2696	1.070198941
2697	1.070169459
2698	1.070142595
2699	1.070097522
2700	1.069901613
2701	1.069807441
2702	1.069725291
2703	1.069691156
2704	1.06965164
2705	1.069604537
2706	1.069580449
2707	1.069559341
2708	1.069526375
2709	1.069504861
2710	1.069473056
2711	1.069449923
2712	1.069423852
2713	1.069416789
2714	1.069374392
2715	1.069284518
2716	1.069252514
2717	1.06924094
2718	1.069210953
2719	1.06911793
2720	1.069100566
2721	1.0690922
2722	1.069070842
2723	1.069046266
2724	1.069034503
2725	1.068926728
2726	1.068904388
2727	1.068874671
2728	1.068825631
2729	1.068807915
2730	1.068781074
2731	1.068765457
2732	1.068746426
2733	1.068724894
2734	1.068690131
2735	1.068671896
2736	1.068653078
2737	1.06861066
2738	1.068606081
2739	1.068570388
2740	1.068544238
2741	1.068520156
2742	1.068495966
2743	1.068471205
2744	1.068468085
2745	1.068361586
2746	1.068330513
2747	1.068284738
2748	1.068202717
2749	1.068196673
2750	1.068154971
2751	1.068143692
2752	1.068106852
2753	1.068089017
2754	1.068032955
2755	1.067994302
2756	1.067990484
2757	1.067987769
2758	1.067973487
2759	1.067950313
2760	1.067880423
2761	1.067851301
2762	1.067818079
2763	1.067812986
2764	1.06780076
2765	1.067761616
2766	1.067680569
2767	1.067669245
2768	1.067635188
2769	1.067609756
2770	1.067600457
2771	1.067530843
2772	1.067518314
2773	1.06749623
2774	1.067478999
2775	1.067459373
2776	1.067312233
2777	1.067241222
2778	1.067160631
2779	1.067127222
2780	1.067071029
2781	1.067024647
2782	1.066995454
2783	1.066951268
2784	1.066888576
2785	1.066876402
2786	1.066863428
2787	1.066844146
2788	1.066828037
2789	1.066819085
2790	1.06681377
2791	1.066809273
2792	1.066789081
2793	1.066710274
2794	1.066585937
2795	1.066580254
2796	1.066569267
2797	1.066536166
2798	1.066407102
2799	1.066361293
2800	1.066309357
2801	1.066293737
2802	1.066262217
2803	1.06618132
2804	1.06614653
2805	1.066133119
2806	1.066109788
2807	1.066073197
2808	1.066062823
2809	1.066005975
2810	1.065950757
2811	1.065936147
2812	1.06593094
2813	1.065918159
2814	1.065890925
2815	1.065818227
2816	1.065728351
2817	1.065720969
2818	1.065705021
2819	1.065630763
2820	1.065618142
2821	1.065605423
2822	1.065520101
2823	1.065452363
2824	1.065332723
2825	1.065312906
2826	1.065305448
2827	1.065282052
2828	1.065221829
2829	1.065209098
2830	1.065181539
2831	1.065177629
2832	1.065119504
2833	1.0650532
2834	1.064975958
2835	1.06494117
2836	1.064880109
2837	1.064805682
2838	1.064793112
2839	1.064781705
2840	1.064735617
2841	1.064698134
2842	1.064688385
2843	1.064634379
2844	1.064629921
2845	1.064605986
2846	1.064588712
2847	1.064560468
2848	1.064522014
2849	1.064505016
2850	1.064501017
2851	1.064485356
2852	1.064463719
2853	1.064423482
2854	1.064353059
2855	1.064324741
2856	1.064211138
2857	1.064147977
2858	1.064059333
2859	1.064044766
2860	1.063939186
2861	1.063931002
2862	1.063917408
2863	1.063835309
2864	1.063808268
2865	1.063797368
2866	1.063794924
2867	1.063713022
2868	1.063680921
2869	1.063664158
2870	1.063647564
2871	1.063639398
2872	1.063554595
2873	1.063532371
2874	1.063438515
2875	1.06333709
2876	1.063335661
2877	1.063332617
2878	1.063326838
2879	1.063300323
2880	1.063285074
2881	1.063274298
2882	1.063255871
2883	1.063237039
2884	1.063195398
2885	1.063191231
2886	1.063177447
2887	1.063143687
2888	1.063137174
2889	1.063043983
2890	1.062976001
2891	1.062945703
2892	1.062934998
2893	1.062869575
2894	1.062809866
2895	1.062759925
2896	1.062733102
2897	1.06272704
2898	1.062703874
2899	1.062584387
2900	1.06256891
2901	1.06254033
2902	1.062508635
2903	1.062499192
2904	1.062442848
2905	1.062400397
2906	1.062333186
2907	1.06232676
2908	1.062210358
2909	1.062200797
2910	1.062195943
2911	1.062107377
2912	1.062097138
2913	1.06207318
2914	1.062033068
2915	1.061996253
2916	1.061982047
2917	1.061977354
2918	1.061967941
2919	1.061949425
2920	1.061911092
2921	1.061890334
2922	1.061885072
2923	1.06187653
2924	1.061853977
2925	1.061846367
2926	1.061758551
2927	1.061721096
2928	1.061641155
2929	1.061635355
2930	1.061618807
2931	1.061596658
2932	1.061496248
2933	1.061466056
2934	1.061346443
2935	1.061283434
2936	1.061269615
2937	1.061209807
2938	1.061126448
2939	1.061091379
2940	1.061088449
2941	1.061071804
2942	1.061003157
2943	1.060956085
2944	1.060933834
2945	1.060834745
2946	1.060823187
2947	1.060799247
2948	1.060689002
2949	1.060666454
2950	1.060626544
2951	1.060576608
2952	1.060558838
2953	1.060541998
2954	1.060536931
2955	1.06050227
2956	1.060489082
2957	1.060434813
2958	1.060409494
2959	1.060381334
2960	1.060322473
2961	1.060205038
2962	1.060145281
2963	1.060141646
2964	1.060131138
2965	1.06012695
2966	1.060085369
2967	1.060065793
2968	1.060041694
2969	1.06000212
2970	1.05999754
2971	1.059977931
2972	1.059963574
2973	1.059938522
2974	1.059930869
2975	1.059902686
2976	1.059830975
2977	1.059820151
2978	1.059782025
2979	1.059717434
2980	1.059708104
2981	1.059688599
2982	1.059587485
2983	1.059572408
2984	1.059544008
2985	1.059528358
2986	1.059491044
2987	1.059472855
2988	1.059466969
2989	1.059373403
2990	1.059357379
2991	1.059336532
2992	1.059264241
2993	1.05926152
2994	1.059182871
2995	1.059091319
2996	1.059058241
2997	1.05900845
2998	1.058945625
2999	1.058921098
3000	1.058891671
3001	1.058871946
3002	1.058861932
3003	1.058855467
3004	1.058816016
3005	1.058793381
3006	1.058789754
3007	1.058756383
3008	1.058659115
3009	1.058643128
3010	1.058602238
3011	1.058480922
3012	1.058424454
3013	1.0583815
3014	1.058368391
3015	1.058330594
3016	1.058264398
3017	1.058259647
3018	1.058220409
3019	1.058206387
3020	1.058144984
3021	1.058117202
3022	1.058105631
3023	1.058023257
3024	1.057985734
3025	1.057968233
3026	1.05794023
3027	1.05793442
3028	1.057875277
3029	1.057816435
3030	1.057796744
3031	1.057770091
3032	1.057713667
3033	1.057709298
3034	1.057674968
3035	1.057658411
3036	1.057642095
3037	1.057626196
3038	1.057611722
3039	1.057561749
3040	1.057519439
3041	1.057474347
3042	1.057458126
3043	1.05743788
3044	1.05742875
3045	1.057410329
3046	1.057407519
3047	1.057404511
3048	1.057384238
3049	1.057377613
3050	1.057373384
3051	1.057341429
3052	1.057285498
3053	1.057228872
3054	1.057136966
3055	1.057118293
3056	1.057114706
3057	1.057107411
3058	1.057100234
3059	1.05705837
3060	1.057036814
3061	1.057018633
3062	1.056938709
3063	1.05692208
3064	1.05688473
3065	1.056861974
3066	1.056840142
3067	1.056783161
3068	1.056778933
3069	1.056699883
3070	1.056694995
3071	1.056667586
3072	1.056582385
3073	1.056537411
3074	1.056493865
3075	1.056455351
3076	1.056377406
3077	1.056371352
3078	1.056359448
3079	1.056341449
3080	1.056333416
3081	1.056294253
3082	1.056289402
3083	1.056281541
3084	1.056270359
3085	1.056259083
3086	1.056253255
3087	1.056236178
3088	1.056191862
3089	1.056109786
3090	1.056103536
3091	1.056063473
3092	1.056055152
3093	1.056049075
3094	1.056037997
3095	1.056035699
3096	1.056029492
3097	1.05601191
3098	1.055998085
3099	1.055938094
3100	1.055934861
3101	1.055864599
3102	1.055801981
3103	1.055800196
3104	1.055788822
3105	1.055767529
3106	1.055733567
3107	1.055652503
3108	1.055649017
3109	1.055626489
3110	1.055610679
3111	1.055585369
3112	1.055569773
3113	1.055491278
3114	1.055465946
3115	1.055419892
3116	1.055346127
3117	1.055326431
3118	1.055281628
3119	1.055177863
3120	1.055168383
3121	1.055161138
3122	1.055151755
3123	1.055138285
3124	1.055130018
3125	1.055101805
3126	1.055094133
3127	1.054999253
3128	1.054965571
3129	1.054909074
3130	1.054833245
3131	1.054802737
3132	1.054799043
3133	1.054685411
3134	1.054675403
3135	1.05465235
3136	1.054614819
3137	1.054607623
3138	1.054601579
3139	1.054596443
3140	1.05458898
3141	1.054519726
3142	1.054486147
3143	1.054452712
3144	1.054445597
3145	1.054339181
3146	1.054314467
3147	1.054285156
3148	1.054267612
3149	1.054261003
3150	1.054217408
3151	1.054160252
3152	1.054155094
3153	1.054110833
3154	1.054043646
3155	1.05402049
3156	1.054014989
3157	1.054003553
3158	1.053915909
3159	1.053857767
3160	1.053844499
3161	1.053834162
3162	1.053767031
3163	1.053710528
3164	1.053615795
3165	1.053565729
3166	1.053532927
3167	1.053527702
3168	1.053516676
3169	1.053506813
3170	1.053488308
3171	1.053447909
3172	1.053426
3173	1.053396595
3174	1.053317647
3175	1.053268849
3176	1.053258118
3177	1.053246978
3178	1.053207934
3179	1.05317916
3180	1.053169001
3181	1.053117238
3182	1.053079276
3183	1.053060001
3184	1.053048701
3185	1.053032077
3186	1.053000475
3187	1.05297609
3188	1.052970488
3189	1.052955357
3190	1.052950536
3191	1.052933136
3192	1.052896775
3193	1.052849195
3194	1.052835974
3195	1.052832674
3196	1.05282166
3197	1.052806495
3198	1.052747248
3199	1.052742404
3200	1.052730185
3201	1.052694081
3202	1.052652583
3203	1.05263111
3204	1.05259159
3205	1.052582046
3206	1.052571556
3207	1.052555192
3208	1.052486348
3209	1.052407179
3210	1.052390737
3211	1.052328557
3212	1.052319411
3213	1.052299378
3214	1.052265962
3215	1.052192069
3216	1.05214393
3217	1.052130653
3218	1.052126538
